id;locale;key;value
87389;de;decidim.events.initiatives.support_threshold_reached.email_outro;Du hast diese Benachrichtigung erhalten, weil du ein Administrator der Plattform bist.
87390;de;decidim.events.initiatives.support_threshold_reached.email_subject;Der Impuls %{resource_title} hat die Mindestanzahl an Interessenten erreicht
87391;de;decidim.events.initiatives.support_threshold_reached.notification_title;"Der Impuls <a href=""%{resource_path}"">%{resource_title}</a> hat die Mindestanzahl an Interessenten erreicht"
87571;de;decidim.gamification.badges.initiatives.description;Dieses Abzeichen wird gewährt, wenn du neue Impulse startest und mit anderen zusammenarbeitest, um aktiv zu werden.
87572;de;decidim.gamification.badges.initiatives.description_another;Diese/r Benutzer/in hat %{score} Impulse veröffentlicht.
87573;de;decidim.gamification.badges.initiatives.description_own;Du hast %{score} Impulse veröffentlicht.
87574;de;decidim.gamification.badges.initiatives.name;Veröffentlichte Impulse
87575;de;decidim.gamification.badges.initiatives.next_level_in;Starte %{score} weitere Impulse, um das nächste Level zu erreichen!
87576;de;decidim.gamification.badges.initiatives.unearned_another;Diese/r Benutzer/in hat noch keinen Impuls veröffentlicht.
87577;de;decidim.gamification.badges.initiatives.unearned_own;Du hast noch keinen Impuls gestartet.
87616;de;decidim.help.participatory_spaces.initiatives.contextual;<p>Ein Impuls ist eine Idee, die von Privatpersonen aus eigener Initiative für die Organisation zur Durchführung einer bestimmten Aktion genutzt werden kann. </p> <p>Die Initiatoren eines Impulses können ihre Ziele festlegen, Interessenten suchen, diskutieren und Treffpunkte definieren, an denen die Ideen weiterentwickelt werden.</p> <p>
87617;de;decidim.help.participatory_spaces.initiatives.page;<p>Ein Impuls ist eine Idee, die von Privatpersonen aus eigener Initiative für die Organisation zur Durchführung einer bestimmten Aktion genutzt werden kann. </p> <p>Die Initiatoren eines Impulses können ihre Ziele festlegen, Interessenten suchen, diskutieren und Treffpunkte definieren, an denen die Ideen weiterentwickelt werden.</p> <p>
87618;de;decidim.help.participatory_spaces.initiatives.title;Was sind Impulse?
87622;de;decidim.initiatives.actions.answer;Als Administrator kommentieren
87623;de;decidim.initiatives.admin.answers.edit.answer;Als Administrator kommentieren
87624;de;decidim.initiatives.admin.answers.edit.title;(Sichtbarer) Admin Kommentar für %{title}
87625;de;decidim.initiatives.admin.answers.info_initiative.created_at;Erfasst am
87626;de;decidim.initiatives.admin.answers.info_initiative.initiative_votes_count;Stimmen zählen
87627;de;decidim.initiatives.admin.answers.info_initiative.initiatives;Impulse
87628;de;decidim.initiatives.admin.committee_requests.index.confirm_revoke;Bist du sicher?
87629;de;decidim.initiatives.admin.committee_requests.index.invite_to_committee_help;Teile diesen Link, um andere Benutzer/innen zur Projektgruppe einzuladen
87630;de;decidim.initiatives.admin.committee_requests.index.no_members_yet;Es gibt keine Mitglieder in der Projektgruppe
87631;de;decidim.initiatives.admin.exports.initiatives;Impulse
;de;decidim.initiatives.admin.index.initiatives_types.alert_html;<p>Du musst mindestens einen Initiativentyp erstellen, damit die Teilnehmenden Initiativen erstellen können.</p><p> %{link}</p>
87632;de;decidim.initiatives.admin.initiatives.edit.accept;Impuls akzeptieren
87633;de;decidim.initiatives.admin.initiatives.edit.confirm;Bist du sicher?
87609;de;decidim.initiatives.admin.initiatives.edit.confirm_send_to_technical_validation;Bist du sicher?
87610;de;decidim.initiatives.admin.initiatives.edit.discard;Verwerfe den Impuls
87611;de;decidim.initiatives.admin.initiatives.edit.export_pdf_signatures;Exportieren von Interessenten als PDF
87612;de;decidim.initiatives.admin.initiatives.edit.reject;Impuls ablehnen
87613;de;decidim.initiatives.admin.initiatives.edit.send_to_technical_validation;Zur Validierung einreichen
87634;de;decidim.initiatives.admin.initiatives.edit.success;Der Impuls wurde zur Validierung eingereicht
87635;de;decidim.initiatives.admin.initiatives.update.error;Ein Fehler ist aufgetreten
87636;de;decidim.initiatives.admin.initiatives.update.success;Der Impuls wurde erfolgreich aktualisiert
87637;de;decidim.initiatives.admin.initiatives_type_scopes.create.error;Ein Fehler ist aufgetreten
87638;de;decidim.initiatives.admin.initiatives_type_scopes.create.success;Ein neuer Bereich für den angegebenen Impulstyp wurde erstellt
87639;de;decidim.initiatives.admin.initiatives_type_scopes.destroy.success;Der Bereich wurde erfolgreich entfernt
87640;de;decidim.initiatives.admin.initiatives_type_scopes.edit.title;Impulstyp bearbeiten
87641;de;decidim.initiatives.admin.initiatives_type_scopes.new.title;Impulstypbereich erstellen
87642;de;decidim.initiatives.admin.initiatives_type_scopes.update.error;Ein Fehler ist aufgetreten
87643;de;decidim.initiatives.admin.initiatives_type_scopes.update.success;Der Bereich wurde erfolgreich aktualisiert
87644;de;decidim.initiatives.admin.initiatives_types.create.error;Ein Fehler ist aufgetreten
87645;de;decidim.initiatives.admin.initiatives_types.create.success;Ein neuer Impulstyp wurde erfolgreich erstellt
87646;de;decidim.initiatives.admin.initiatives_types.destroy.success;Der Impulstyp wurde erfolgreich entfernt
;de;decidim.initiatives.admin.initiatives_types.form.only_global_scope_enabled_help_html;"Aktivieren du diese Einstellung, wenn du ""Unterthemen-Signaturen"" aktiviert haben und den globalen Themenbereich als deinen Elternbereich konfiguriert haben. Dadurch wird die Auswahl des Initialtyps im Assistenten zur Erstellung der Initiative übersprungen. Weitere Informationen darüber, wie diese Konfiguration funktioniert, finden du <a href=""https://docs.decidim.org/en/admin/spaces/initiatives/"" target=""_blank"">hier</a>."
87647;de;decidim.initiatives.admin.initiatives_types.initiative_type_scopes.title;Bereiche für den Typ des Impulses
87648;de;decidim.initiatives.admin.initiatives_types.new.title;Neuer Impulstyp
87649;de;decidim.initiatives.admin.initiatives_types.update.error;Ein Fehler ist aufgetreten
87650;de;decidim.initiatives.admin.initiatives_types.update.success;Der Impulstyp wurde erfolgreich aktualisiert
