id;locale;key;value
87539;de;decidim.forms.question_types.matrix_multiple;Matrix (Mehrfachauwahl)
87540;de;decidim.forms.question_types.matrix_single;Matrix (Einfachauswahl)
87541;de;decidim.forms.question_types.multiple_option;Mehrfachauswahl
87542;de;decidim.forms.question_types.short_answer;Einzeilige Antwort
87543;de;decidim.forms.question_types.single_option;Einzelauswahl
87544;de;decidim.forms.question_types.sorting;Sortierung (priorisieren)
87545;de;decidim.forms.questionnaires.answer.max_choices_alert;'-
87546;de;decidim.forms.questionnaires.show.answer_questionnaire.title;Beantworte den Fragebogen
87547;de;decidim.forms.questionnaires.show.questionnaire_answered.body;Du hast diesen Fragebogen bereits beantwortet.
87548;de;decidim.forms.questionnaires.show.questionnaire_js_disabled.body;Manche Funktionen des Formulars werden deaktiviert sein. Aktiviere JavaScript in deinem Browser für eine bessere Erfahrung.
87549;de;decidim.forms.questionnaires.show.tos_agreement;Ich stimme der Nutzung meiner oben gemachten Angaben für den folgenden Zweck zu:
87550;de;decidim.forms.step_navigation.show.are_you_sure;Diese Aktion kann nicht rückgängig gemacht werden und Du kannst deine Antworten nicht bearbeiten. Bist du sicher?
88099;de;decidim.surveys.admin.exports.survey_user_answers;Umfrage Benutzer/innen Antworten
;de;decidim.surveys.survey_confirmation_mailer.confirmation.body;Du hast die Umfrage %{questionnaire_title} auf %{participatory_space} erfolgreich beantwortet
;de;decidim.surveys.survey_confirmation_mailer.confirmation.subject;"Umfrage ""%{questionnaire_title}"": Bestätigung deiner Antwort"
88100;de;decidim.surveys.surveys.answer.spam_detected;Bei der Beantwortung des Fragebogens sind Fehler aufgetreten. Möglicherweise warst du zu schnell. Versuche es vielleicht erneut.
;de;decidim.templates.admin.questionnaire_templates.choose.description;Du erstellst in Kürze einen neuen Fragebogen. Hier können du eine vordefinierte Vorlage auswählen und anschließend anpassen.
;de;decidim.templates.admin.questionnaire_templates.preview.tos_agreement;Mit deiner Teilnahme stimmst du folgenden Nutzungsbedingungen zu:
